Date,EREGL.IS,SISE.IS,TOASO.IS,FROTO.IS,THYAO.IS,GARAN.IS,AKBNK.IS,EKGYO.IS,BIMAS.IS,MGROS.IS
2023-02-02,0.5524998702157661,0.5020119383076199,0.6464091728950229,0.6189008071785925,0.5544680410727175,0.6146758076517618,0.569056255641184,0.6514535542376676,0.6393178121397098,0.5976937680431988
2023-02-03,0.5440414504846823,0.5277917549962177,0.6545027164343397,0.6461659736850501,0.5371270445550084,0.6154615812866856,0.5504713646742673,0.6039241885471595,0.6564735911101608,0.6030636906619793
2023-02-06,0.5236207036857513,0.5210030289686236,0.6416013765187962,0.6547858025141108,0.5253806779179023,0.6458389104054901,0.56434988037456,0.6150422854932225,0.6413687156676117,0.5826349612792421
2023-02-07,0.5364473607539809,0.5176034007079319,0.6359244545237182,0.6777889432933613,0.5375091511878461,0.6328974380300273,0.5661067015487317,0.5962312286591588,0.6276453676479111,0.6019603103913651
2023-02-08,0.5194090509375733,0.5228178903844994,0.6285056692416778,0.6860940851367325,0.520920698863275,0.6453555564296561,0.5648275346460557,0.5920451146033855,0.5953324624596872,0.625458853756598
2023-02-15,0.5320663363912087,0.5220254996784587,0.6319984212214843,0.6601156373090799,0.5826892676504237,0.6443844341476099,0.562585505303722,0.5805048365586547,0.6135826438316572,0.6247147427439035
2023-02-16,0.5092989612320367,0.5545518489697999,0.6328037184305829,0.631269889629962,0.567896618831493,0.6651374782333291,0.600510621461188,0.5855204203128833,0.5902136489260236,0.625479708786217
2023-02-17,0.5269040773509919,0.5622868422095585,0.5989080949474155,0.5920667137107672,0.6070732082221305,0.690801601242338,0.6304731729201876,0.5982705483523035,0.5718278598945432,0.5924068507360983
2023-02-20,0.5575324990479185,0.5939246186013921,0.5407647289809837,0.5943981496841849,0.5503681867234413,0.6805675247130093,0.6245647097904672,0.64715398770363,0.5835054673368516,0.5955044689012224
2023-02-21,0.5695855791933334,0.5676643347381835,0.536111725578391,0.5342713924923589,0.5389305790241546,0.6590640772028308,0.6166699098551929,0.707181671179987,0.5862837881025859,0.5917275070457988
2023-02-22,0.5300679611417113,0.5777295586687944,0.5613554018906642,0.5591729783681113,0.5773991544814951,0.7002762015487759,0.631213204949339,0.6562440129627066,0.5833570059575383,0.5471226550578298
2023-02-23,0.5272033380060405,0.5700944802755432,0.5989303361658647,0.577671922604834,0.5721991851433573,0.7014536678946808,0.628835631557708,0.6442228592269267,0.5735990934169568,0.5320270525411398
2023-02-24,0.5280920564998128,0.5285166378711463,0.5492321239859803,0.5673690496252192,0.5568323590470831,0.696704579608554,0.6321648136696968,0.7006954097592301,0.5531244357273413,0.5074403052167461
2023-02-27,0.5628733794785199,0.5435451021799055,0.5646519389649337,0.593751092358461,0.6020484357614788,0.7038863631049751,0.6033150972622896,0.6494682716476956,0.5853841342951694,0.5019941332284794
2023-02-28,0.5728300247009356,0.5387515627654962,0.6231688400767493,0.5962702307288658,0.6089895314919913,0.721278899867797,0.5837820400520727,0.5674809060476974,0.5824179117325369,0.5256478052425422
2023-03-01,0.5482765233350501,0.5486765700224212,0.6014213311154596,0.6408007740911826,0.6051186456671231,0.7129950689583658,0.608201130065408,0.555961491789835,0.5698913577705916,0.5126147325566061
2023-03-02,0.5715115165216406,0.5745429187424456,0.6414639434717238,0.6650121221213423,0.5470098889576778,0.6962050684546028,0.5998649456018572,0.5032964435094528,0.5495059840527027,0.5076449151529333
2023-03-03,0.5708071348932785,0.5589556572523297,0.6786744081463437,0.6516704469222742,0.5244783927780917,0.6739718973622087,0.5900069939387443,0.5384649105426008,0.5719356241548071,0.5455221652926013
2023-03-06,0.5905957487580804,0.5878628015067097,0.6663789284990997,0.6774387212623717,0.5119282070715568,0.6582174482687414,0.566454019562818,0.5076589525403289,0.5623658920989311,0.5497780880483822
2023-03-07,0.5888102084541048,0.57453074480626,0.6594036182549683,0.6959658353392287,0.5637556399616812,0.6560454253897933,0.5590837501307742,0.5330844947945236,0.5292652234038202,0.5001445437342401
2023-03-08,0.6264073839902168,0.551071035151577,0.6673113897438255,0.6948780416657131,0.6284154201188269,0.5668195028064689,0.5222550770281743,0.5544703767694276,0.5160732398670262,0.5433296200373237
2023-03-09,0.6234438977296397,0.5080405517245002,0.7134049332224609,0.6700175558248752,0.6044741182927945,0.5685187833452938,0.5263648856247981,0.5321282047942845,0.5490756424605409,0.5401872797740812
2023-03-10,0.6576833156136822,0.5011417652291924,0.6623066650901573,0.6829091079062323,0.6373007195977206,0.5587903097464807,0.5141305241966979,0.5366355842889791,0.5161336511295581,0.5483390484125255
2023-03-13,0.6241443889506244,0.5018885869355795,0.6751783803958622,0.6855367302951804,0.6186226950715197,0.5955449335892918,0.5250326516845522,0.5569017845185662,0.5021307502115362,0.5592891798475549
2023-03-14,0.604996436790296,0.5327694848959361,0.6563024085816097,0.6779022024918572,0.6328709417651893,0.60472002687221,0.5126874885616631,0.5903697973868914,0.5013207707303541,0.5773498246764931
2023-03-15,0.6033344489806828,0.5405639929908534,0.6510937620222171,0.6786264614053175,0.6258254024639494,0.5917774530174301,0.5179880369380122,0.6185908191492421,0.5152986900983307,0.5719332540325978
2023-03-16,0.6153365106720781,0.5374577646169433,0.6678971018439382,0.6715751039742587,0.6168291440203556,0.5820972723122163,0.5080852831437727,0.6211923140274748,0.5066817868256681,0.5599287669150893
2023-03-17,0.6062636360962675,0.5368670706412205,0.6424312715404785,0.6662290009629048,0.6080504321563872,0.5987857506696845,0.5312172886283052,0.62745302290824,0.5188478760278752,0.6073949112864055
2023-03-20,0.602299956570567,0.5360024859066103,0.6497901186250304,0.666229720584438,0.602703801517807,0.5985392751811274,0.5530277277169476,0.6246924494978034,0.5306319029343144,0.5986089824338593
2023-03-21,0.587006002422382,0.5344222265669474,0.6505020779559568,0.6656790161750139,0.5895601915325949,0.6013876331325463,0.5631423528348208,0.6365666735327536,0.5232444739702558,0.6038150587869237
2023-03-22,0.5769896980558213,0.5468509341907292,0.6587581018213263,0.6560351078573047,0.5778415502411092,0.617090423487516,0.5884098270873404,0.6256313775802327,0.5279467276787904,0.5963720049038689
2023-03-23,0.5976742620052687,0.5393312690741024,0.668324114131894,0.6557818411343096,0.5961714570272184,0.5833561154077715,0.5775851929777244,0.6186963079654754,0.5047121650212224,0.60533394602193
2023-03-24,0.5980879857190144,0.5426209414989325,0.6767411686758696,0.6648562856682481,0.5862542048101795,0.5830305697975767,0.5837655652087763,0.6131913242654706,0.5040270351898134,0.5841382891477808
2023-03-27,0.5811890481819778,0.5361214392706714,0.6756867545820189,0.6683728629905668,0.5954258385969443,0.5821486122185434,0.5672581753061426,0.6309855594816781,0.5034971706123013,0.5803233475543307
2023-03-28,0.5785650430142882,0.5172060701991076,0.6650985688322095,0.6641820963890622,0.5962323677523057,0.5737649317245138,0.5588558792548098,0.6548764426784346,0.5298780917661432,0.5859298372378298
2023-03-29,0.5877622330009565,0.5118557223770098,0.6596009680577076,0.6523175311086328,0.5981936628178005,0.567437841637792,0.5489347880526593,0.6631271360879964,0.544730425232611,0.5969510148212439
2023-03-30,0.5876435325507342,0.5149808734635685,0.67294341824647,0.6471981685275179,0.6073820036347869,0.551301484052302,0.552946500498306,0.6591702367617442,0.5323070740999715,0.5910142231603456
2023-03-31,0.5952795856638037,0.5018815969664349,0.667629861989821,0.6323385774627622,0.612938574714528,0.5432841693992799,0.5276225205100554,0.6700920602720406,0.5572211083378306,0.5939089597357289
2023-04-03,0.5971114568479857,0.5070082837450166,0.6361260990947656,0.6171840713382851,0.5998718272111815,0.5410689154414641,0.5247586485303587,0.692843525214993,0.5773182129844224,0.6180177060834934
2023-04-04,0.6072102532806304,0.5219150824256414,0.6395155233843032,0.618082620828239,0.5798325541427588,0.5534439979121432,0.5291553341914677,0.6954813412390882,0.5825424241773219,0.6030678299505826
2023-04-05,0.5963098131214152,0.5010822237561201,0.6381932497168981,0.6032094472586194,0.5796591789908552,0.5476820689909497,0.5310302520057838,0.6980792731521451,0.5810605791952003,0.6292150863343112
2023-04-06,0.5989866847154125,0.531303603671618,0.6494264053669166,0.6185855895107797,0.5759025911788723,0.5433003996415638,0.530914204842173,0.6863330968158614,0.5783443659521601,0.6203842200356446
2023-04-07,0.6118038999245871,0.530011060570707,0.6395504683066938,0.6170448292457752,0.5711545018565791,0.5549582550516431,0.5346325920932726,0.6715134072474523,0.5756602100810108,0.6418182091107616
2023-04-10,0.6235833052335606,0.5250482729582482,0.6404824871192516,0.6105919651305597,0.5733601241702416,0.5607845399012001,0.5385491814387465,0.6594796524680361,0.5941216017298371,0.6356090221903848
2023-04-11,0.6236434208434408,0.5392091665853069,0.6431579135923059,0.5949811740233985,0.5853865148284483,0.5328071218074241,0.5143400885823454,0.671343535756114,0.5954251961670344,0.6331655646203406
2023-04-12,0.6303381458924336,0.5385637376534115,0.6418017724470335,0.5990279285351335,0.5976500167046112,0.5067239566872006,0.5054788275297654,0.6803732335926744,0.5671201129238016,0.6267725357201961
2023-04-13,0.6213955685763268,0.5422214412093808,0.6704156769117819,0.5762144264660182,0.5692427953244926,0.5100680633882323,0.5024588078599522,0.6863413495044948,0.5539112861418974,0.6311866363431818
2023-04-14,0.6309541416894117,0.5371952160044922,0.6781445272306758,0.5676985046801818,0.5771866979421721,0.5057059021976299,0.5095635271596014,0.6776491792090976,0.557044157791992,0.6239556701042953
2023-04-17,0.6418371118095824,0.5409583312026894,0.6668124773287337,0.5575932164458117,0.5848345099392187,0.5156660988646539,0.5094913513043745,0.6733655192654551,0.5620917618930463,0.6293405663803253
2023-04-18,0.6600435360280353,0.5585867193398106,0.669913913534118,0.5530533275519521,0.5844200202417382,0.530062578445082,0.5083440181300839,0.6497197783201527,0.5678863163291955,0.6235098999393052
2023-04-19,0.650118211161789,0.5613101182524106,0.673766363292843,0.5364682627408571,0.6075616464019751,0.5592223077297452,0.5181691332593444,0.6449331489569431,0.5622721967935894,0.6140248609567388
2023-04-20,0.6347603356634971,0.5723882525472219,0.6761157392834262,0.5383673787663187,0.5993557963785566,0.55139782446073,0.5094298521886306,0.6526802105280752,0.5572697119271752,0.6266040884910703
2023-04-24,0.637163662774073,0.567716467787733,0.7001706761707723,0.5383655985048083,0.5964401814556884,0.5579855721522184,0.5192797923363276,0.649926314378146,0.5404627763306975,0.5949822109008164
2023-04-25,0.6220463323875447,0.5779592417740667,0.6778034376477553,0.5563292969891888,0.6108335532274544,0.5546428990977007,0.5206601727553248,0.6579217006592045,0.5478596187900479,0.6114654027682528
2023-04-26,0.6275757778887877,0.5747242532369629,0.6654652313051684,0.5663004527615619,0.5979470076268601,0.5472025054091306,0.5092714452817587,0.662316106427272,0.5787635946651175,0.6141028063206629
2023-04-27,0.6262850671683663,0.5746302615281883,0.6698651526018243,0.5728569705475034,0.59877823721747,0.5546975343597065,0.5084224192419288,0.6648125903353105,0.582936206069389,0.5925727119128404
2023-04-28,0.6058790925278686,0.5920216082802056,0.6428713710877767,0.5525301490969059,0.601567332592025,0.5817381266689604,0.522535643361931,0.66764412338157,0.6002625029455667,0.6122456503443905
2023-05-02,0.6050811644029991,0.5785869350951803,0.6360000992539341,0.5429459366892343,0.6060407755265321,0.6084093694033736,0.5148339767910871,0.6766526424397261,0.5838367970600497,0.6100032918489332
2023-05-03,0.6249435711302845,0.5638069977385275,0.6223108466539773,0.5284201081436002,0.5898620266757623,0.6155762176923352,0.5033285516278219,0.6847090528377727,0.5962337034985229,0.6041093240217333
2023-05-04,0.6274444142781593,0.5682244587389734,0.6095426448954546,0.5167103504176159,0.5913439961296479,0.6126910905714934,0.5118426178390661,0.680874878335464,0.5932172180181963,0.6238838257404181
2023-05-05,0.6351545850010557,0.5506837191390864,0.5864971388779264,0.5019598206067921,0.5757608740586259,0.5893973090802938,0.5058312376334734,0.6804429564873228,0.6328297624033182,0.6371893413512334
2023-05-08,0.6454310035308668,0.5523792114631024,0.5798364750813234,0.5009965206305006,0.5557415125019448,0.6005731047608976,0.502770249567543,0.6858028561890878,0.6318661203883699,0.6253051545173685
2023-05-09,0.6475447226371366,0.5748994449839812,0.5782826387939617,0.510528870939888,0.5722051787452721,0.6118572101108662,0.5239510222372062,0.6635192140629604,0.6226852700683888,0.6319212901588153
2023-05-10,0.6515643733545491,0.5867914529399113,0.5513933360824476,0.5248209222531564,0.5769442454867645,0.6381518244908017,0.5596209814598674,0.6429555986891752,0.5946518092328054,0.6392586414576346
2023-05-11,0.6574349003675813,0.5909855273734644,0.5714094013827372,0.5173441531602393,0.5835069425083126,0.6292217148390257,0.5431648179501336,0.6342066739638267,0.6061154752154158,0.6335667879861121
2023-05-12,0.6524858254215314,0.5849371066152244,0.550015871296748,0.5306994228867995,0.5796388736420384,0.6779254532119062,0.5687913218030725,0.6325732892237615,0.5961750903773899,0.5874267811002388
2023-05-15,0.6645839120350501,0.600394318652213,0.5659257250720657,0.5341029386225801,0.5838573417038014,0.6723907684384499,0.5686852044982252,0.6035623209401576,0.5816377187146197,0.5978614152304417
2023-05-16,0.6856842349045419,0.6156930896525247,0.665555655382347,0.5199420163256468,0.5389649208806849,0.6230643685137659,0.5092693245800887,0.5739136981568221,0.5237755484486761,0.612533062995343
2023-05-17,0.6725365001263932,0.5977221962995859,0.673649031912735,0.5138163349915494,0.5553827053838577,0.5943519448750642,0.5046807933919452,0.5921464935862462,0.5258085755930065,0.6424754713987718
2023-05-18,0.6789879489026848,0.6078392209983626,0.6516460754109906,0.5104050445631215,0.5399228683258305,0.5854467222676499,0.5040064515044257,0.5895446554391089,0.5214304854047734,0.6641700036412687
2023-05-22,0.7018764740232144,0.6163663357503725,0.6280247316705133,0.5021318301649694,0.5238921552217951,0.5987290158645835,0.5002934352970113,0.5604734507352515,0.5111940327957009,0.6622353699378553
2023-05-23,0.6914126648661837,0.6148559938355169,0.6359901297553713,0.5009182647489762,0.5110323730978795,0.5954769082222088,0.5121561926664913,0.5957469178778112,0.5154395756190958,0.6549034081632004
2023-05-24,0.6825452262239132,0.6056918088143548,0.645735240490897,0.5170210970355251,0.5046833201259644,0.5884870108147698,0.5053608154949306,0.6319753496237284,0.5196191669940114,0.639305733705898
2023-05-25,0.6923382138227466,0.6277792323844422,0.644362784562663,0.5016117891425647,0.5064719417839497,0.6086266651616797,0.5053579918831146,0.5941961787063119,0.522616268715267,0.625266183664262
2023-05-26,0.6972456441685188,0.6301182957447956,0.638273387579743,0.5014921349546267,0.5249265238595404,0.6090125156292494,0.508894169471266,0.5731625085396509,0.5007521529319529,0.6349639029691189
2023-05-29,0.68829027330069,0.5995255250288277,0.642971661871787,0.5119067205672309,0.5223716339134689,0.6104657073517065,0.5122450728357528,0.6174995859898874,0.5060734199187155,0.6359181533696805
2023-05-30,0.6827993429781917,0.5914349122413676,0.6581018876827279,0.5006213054505099,0.5188791081262543,0.6361569386300449,0.5078959923953218,0.603923684419505,0.5091118627402024,0.6204073820385797
2023-05-31,0.6798848770409512,0.6039050391293069,0.664928740621101,0.5198890039335974,0.5202349111112807,0.6296584833095604,0.5241739310984791,0.5994880209569581,0.5007130162391994,0.6124975352335179
2023-06-01,0.689084912825871,0.6113977666807802,0.6186111296508082,0.5012552838641876,0.5185900475991786,0.6391191103396296,0.5016426704771824,0.5890019733853186,0.5050290293074767,0.6457028178062284
2023-06-02,0.690468921488757,0.6170834896959144,0.5845888645919092,0.5065438378586596,0.5033625619652898,0.6744240369656644,0.5269343429195686,0.5833851745143185,0.5164900819626533,0.6246616990778707
2023-06-05,0.7099221395437948,0.6123611228349928,0.5252471851757033,0.5022797216711065,0.5569429031761923,0.6551399265928256,0.5324176194541611,0.5907519101156408,0.515409632369323,0.6301576273973294
2023-06-06,0.6963113170157452,0.6400628693087496,0.5665751870639544,0.5253357853212985,0.5690538406627882,0.6081902123102972,0.503199809300236,0.6019179905879609,0.5306701541466685,0.6416668067076846
